date,A036570,A078340,A112040,A181710,A192080,A194480,A251270,A259960,A263750,A293490,종가,PA_A036570,PA_A078340,PA_A112040,PA_A181710,PA_A192080,PA_A194480,PA_A251270,PA_A259960,PA_A263750,PA_A293490,PA_종가,LPA_A036570,LPA_A078340,LPA_A112040,LPA_A181710,LPA_A192080,LPA_A194480,LPA_A251270,LPA_A259960,LPA_A263750,LPA_A293490,LPA_종가,AM_A036570,AM_A078340,AM_A112040,AM_A181710,AM_A192080,AM_A194480,AM_A251270,AM_A259960,AM_A263750,AM_A293490,AM_종가,RM_A036570,RM_A078340,RM_A112040,RM_A181710,RM_A192080,RM_A194480,RM_A251270,RM_A259960,RM_A263750,RM_A293490
2022-06-29,388500,73400,59400,29950,38750,43550,70300,238000,52600,49650,836.59,-0.523312883,-0.353303965,1.296628518,-0.245534927,-0.380990415,-0.462345679,-0.47732342,-0.475770925,-0.251778094,-0.406810036,-0.447926565,-0.740894943,-0.435878901,0.831442186,-0.281746294,-0.479634522,-0.620539451,-0.6487924,-0.645826524,-0.290055679,-0.522240587,-0.594074208,-0.025094103,-0.008108108,-0.018181818,0.015254237,-0.011479592,0.001149425,-0.026315789,-0.084615385,-0.020484171,-0.032163743,-0.040904766,0.015810663,0.032796658,0.022722948,0.056159003,0.029425174,0.042054191,0.014588976,-0.043710619,0.020420594,0.008741023
2022-06-30,349500,71700,57700,27950,38400,42950,68900,219000,51100,49150,785.73,-0.571165644,-0.368281938,1.230900093,-0.295916568,-0.38658147,-0.469753086,-0.487732342,-0.517621145,-0.27311522,-0.412783751,-0.481489547,-0.846684552,-0.459312089,0.802405133,-0.350858418,-0.488707819,-0.634412506,-0.668908021,-0.729025468,-0.318987302,-0.532362131,-0.656795092,-0.1003861,-0.023160763,-0.028619529,-0.066777963,-0.009032258,-0.013777268,-0.019914651,-0.079831933,-0.02851711,-0.010070493,-0.060794415,-0.039591685,0.037633652,0.032174887,-0.005983548,0.051762157,0.047017148,0.040879764,-0.019037517,0.032277305,0.050723922
2022-07-01,350000,71200,59100,29050,38550,41050,67400,215500,49250,48350,776.99,-0.570552147,-0.372687225,1.285029384,-0.268206665,-0.384185304,-0.493209877,-0.498884758,-0.525330396,-0.29943101,-0.422341697,-0.487257153,-0.845254959,-0.466310019,0.826378884,-0.312257135,-0.484809178,-0.679658319,-0.690919181,-0.745136288,-0.355862431,-0.548772756,-0.667980833,0.001430615,-0.006973501,0.024263432,0.039355993,0.00390625,-0.044237485,-0.021770682,-0.015981735,-0.036203523,-0.016276704,-0.011123414,0.012554029,0.004149913,0.035386845,0.050479407,0.015029664,-0.033114072,-0.010647268,-0.004858321,-0.025080109,-0.00515329
2022-07-04,354500,70000,52200,28350,38550,39950,68200,222500,50500,46700,783.94,-0.565030675,-0.383259912,1.018249304,-0.28584024,-0.384185304,-0.506790123,-0.492936803,-0.509911894,-0.281650071,-0.442054958,-0.482670785,-0.832479767,-0.483307595,0.702230454,-0.336648588,-0.484809178,-0.706820482,-0.679119634,-0.713170096,-0.330798463,-0.583494813,-0.659075827,0.012857143,-0.016853933,-0.116751269,-0.024096386,0,-0.02679659,0.011869436,0.032482599,0.025380711,-0.034126163,0.008944774,0.003912369,-0.025798707,-0.125696043,-0.03304116,-0.008944774,-0.035741364,0.002924662,0.023537825,0.016435937,-0.043070937
2022-07-05,362500,74600,55700,29550,41800,43550,68900,226000,51900,49300,802.92,-0.555214724,-0.342731278,1.153572533,-0.255611255,-0.332268371,-0.462345679,-0.487732342,-0.502202643,-0.26173542,-0.410991637,-0.470145708,-0.810163639,-0.41966233,0.767128107,-0.295191874,-0.403868939,-0.620539451,-0.668908021,-0.697562199,-0.303453009,-0.529314896,-0.635153231,0.022566996,0.065714286,0.067049808,0.042328042,0.084306096,0.090112641,0.01026393,0.015730337,0.027722772,0.055674518,0.024211037,-0.001644041,0.041503249,0.042838772,0.018117006,0.060095059,0.065901604,-0.013947107,-0.008480699,0.003511736,0.031463482
2022-07-06,360500,73700,56700,28600,41600,42250,68200,234000,51800,49450,807.01,-0.557668712,-0.350660793,1.192236313,-0.279542535,-0.335463259,-0.478395062,-0.492936803,-0.484581498,-0.263157895,-0.409199522,-0.467446679,-0.815696157,-0.431800038,0.78492217,-0.3278689,-0.408665111,-0.650844801,-0.679119634,-0.662776083,-0.30538165,-0.526276919,-0.630072254,-0.005517241,-0.012064343,0.017953321,-0.0321489,-0.004784689,-0.029850746,-0.010159652,0.03539823,-0.001926782,0.003042596,0.005093907,-0.010611149,-0.01715825,0.012859414,-0.037242807,-0.009878596,-0.034944654,-0.015253559,0.030304323,-0.00702069,-0.002051311
2022-07-07,376000,73800,58700,27000,41850,44150,69000,240500,52300,49700,826.61,-0.538650307,-0.349779736,1.269563873,-0.319847847,-0.331469649,-0.454938272,-0.486988848,-0.470264317,-0.256045519,-0.406212664,-0.454512459,-0.77359897,-0.430444105,0.819587686,-0.385438752,-0.402673481,-0.606856228,-0.667457694,-0.635377108,-0.295775428,-0.521234044,-0.606075314,0.042995839,0.001356852,0.035273369,-0.055944056,0.006009615,0.044970414,0.011730205,0.027777778,0.00965251,0.005055612,0.024287184,0.018708656,-0.022930331,0.010986185,-0.080231239,-0.018277568,0.020683231,-0.012556978,0.003490594,-0.014634674,-0.019231572
2022-07-08,373500,75100,59100,27650,40900,45000,68700,237000,52600,49000,821.13,-0.541717791,-0.338325991,1.285029384,-0.303473814,-0.346645367,-0.444444444,-0.489219331,-0.477973568,-0.251778094,-0.414575866,-0.458128761,-0.780270109,-0.412982278,0.826378884,-0.36164989,-0.425635215,-0.587786665,-0.671815,-0.650037057,-0.290055679,-0.535418679,-0.612726873,-0.006648936,0.017615176,0.00681431,0.024074074,-0.022700119,0.019252548,-0.004347826,-0.014553015,0.005736138,-0.014084507,-0.006629487,-1.94E-05,0.024244663,0.013443797,0.030703561,-0.016070633,0.025882035,0.002281661,-0.007923528,0.012365624,-0.00745502
2022-07-11,363500,75900,58600,28350,40600,44500,67800,239500,51500,48950,813.83,-0.55398773,-0.331277533,1.265697495,-0.28584024,-0.3514377,-0.450617284,-0.495910781,-0.47246696,-0.26742532,-0.415173238,-0.462946099,-0.807408816,-0.402386153,0.817882656,-0.336648588,-0.432997211,-0.598959966,-0.685002004,-0.639543781,-0.311189991,-0.536439609,-0.621656814,-0.026773762,0.010652463,-0.008460237,0.025316456,-0.007334963,-0.011111111,-0.013100437,0.010548523,-0.020912548,-0.001020408,-0.008890188,-0.017883574,0.019542651,0.000429951,0.034206644,0.001555225,-0.002220923,-0.004210249,0.019438711,-0.01202236,0.00786978
2022-07-12,358000,73500,57400,28200,39100,42800,67200,237000,49850,49350,803.43,-0.560736196,-0.352422907,1.219300959,-0.289618863,-0.375399361,-0.471604938,-0.500371747,-0.477973568,-0.290896159,-0.410394265,-0.469809154,-0.822655127,-0.434517431,0.797192263,-0.34195364,-0.470642811,-0.637911052,-0.693890952,-0.650037057,-0.343753302,-0.528301212,-0.634518251,-0.015130674,-0.031620553,-0.020477816,-0.005291005,-0.036945813,-0.038202247,-0.008849558,-0.010438413,-0.032038835,0.008171604,-0.012779082,-0.002351592,-0.018841472,-0.007698734,0.007488076,-0.024166731,-0.025423166,0.003929524,0.002340668,-0.019259753,0.020950685
2022-07-13,366500,73100,60900,27500,40500,47200,69000,242500,51800,50500,824.3,-0.550306748,-0.355947137,1.354624188,-0.307252437,-0.353035144,-0.417283951,-0.486988848,-0.465859031,-0.263157895,-0.396654719,-0.456036849,-0.799189592,-0.43997447,0.856381134,-0.367089613,-0.435463304,-0.540055262,-0.667457694,-0.627095488,-0.30538165,-0.505265641,-0.608873772,0.023743017,-0.005442177,0.06097561,-0.024822695,0.035805627,0.102803738,0.026785714,0.023206751,0.039117352,0.023302938,0.025976127,-0.002233111,-0.031418304,0.034999482,-0.050798822,0.009829499,0.076827611,0.000809587,-0.002769376,0.013141225,-0.002673189
2022-07-14,367500,74100,61700,29250,41000,48200,68300,245000,52500,51500,828.82,-0.549079755,-0.347136564,1.385555212,-0.263168501,-0.345047923,-0.404938272,-0.492193309,-0.460352423,-0.253200569,-0.384707288,-0.45305406,-0.796464795,-0.426387305,0.86943189,-0.305396044,-0.423193211,-0.519090134,-0.677654432,-0.616838987,-0.291958629,-0.48565717,-0.603405311,0.002728513,0.013679891,0.013136289,0.063636364,0.012345679,0.021186441,-0.010144928,0.010309278,0.013513514,0.01980198,0.00548344,-0.002754928,0.00819645,0.007652849,0.058152923,0.006862239,0.015703,-0.015628368,0.004825838,0.008030073,0.01431854
2022-07-15,363500,71900,60000,28450,39850,46000,68400,235500,51800,49400,812.29,-0.55398773,-0.366519824,1.319826786,-0.283321158,-0.36341853,-0.432098765,-0.491449814,-0.481277533,-0.263157895,-0.409796894,-0.463962359,-0.807408816,-0.456526572,0.841492522,-0.333127458,-0.451642873,-0.565807758,-0.676191374,-0.656386285,-0.30538165,-0.527288553,-0.623550894,-0.010884354,-0.029689609,-0.027552674,-0.027350427,-0.02804878,-0.045643154,0.001464129,-0.03877551,-0.013333333,-0.040776699,-0.019944017,0.009059663,-0.009745592,-0.007608657,-0.007406411,-0.008104764,-0.025699137,0.021408146,-0.018831493,0.006610683,-0.020832682
2022-07-18,367500,75600,60800,28600,40650,46750,68700,238500,52500,50100,821.46,-0.549079755,-0.333920705,1.35075781,-0.279542535,-0.350638978,-0.422839506,-0.489219331,-0.474669604,-0.253200569,-0.401433692,-0.457910991,-0.796464795,-0.406346554,0.854737749,-0.3278689,-0.431766442,-0.549634899,-0.671815,-0.643727888,-0.291958629,-0.513217969,-0.612325069,0.011004127,0.051460362,0.013333333,0.005272408,0.020075282,0.016304348,0.004385965,0.012738854,0.013513514,0.01417004,0.011289072,-0.000284945,0.04017129,0.002044262,-0.006016664,0.008786211,0.005015276,-0.006903107,0.001449782,0.002224442,0.002880969
2022-07-19,367500,75000,61600,27950,41000,46450,70400,235000,52600,50900,823.55,-0.549079755,-0.339207048,1.381688834,-0.295916568,-0.345047923,-0.42654321,-0.476579926,-0.482378855,-0.251778094,-0.391875747,-0.456531781,-0.796464795,-0.414314723,0.86780983,-0.350858418,-0.423193211,-0.556072689,-0.647370936,-0.658511684,-0.290055679,-0.497376054,-0.609784049,0,-0.007936508,0.013157895,-0.022727273,0.008610086,-0.006417112,0.024745269,-0.014675052,0.001904762,0.015968064,0.00254425,-0.00254425,-0.010480758,0.010613644,-0.025271523,0.006065836,-0.008961363,0.022201019,-0.017219303,-0.000639489,0.013423813
2022-07-20,372000,75800,63200,27650,41600,47100,70200,247500,52700,51500,839.62,-0.543558282,-0.33215859,1.443550882,-0.303473814,-0.335463259,-0.418518519,-0.478066914,-0.454845815,-0.250355619,-0.384707288,-0.44592704,-0.784294259,-0.403704544,0.893452261,-0.36164989,-0.408665111,-0.542176154,-0.650215888,-0.606686616,-0.288156343,-0.48565717,-0.590458905,0.012244898,0.010666667,0.025974026,-0.010733453,0.014634146,0.013993541,-0.002840909,0.053191489,0.001901141,0.011787819,0.019513084,-0.007268186,-0.008846417,0.006460942,-0.030246536,-0.004878937,-0.005519542,-0.022353993,0.033678406,-0.017611943,-0.007725264
2022-07-21,376000,77200,63600,28150,41300,49200,70900,258500,53300,51600,856.27,-0.538650307,-0.319823789,1.459016393,-0.290878404,-0.340255591,-0.392592593,-0.472862454,-0.43061674,-0.241820768,-0.383512545,-0.434939552,-0.77359897,-0.38540338,0.89976143,-0.343728264,-0.415902778,-0.498555531,-0.640293766,-0.563201504,-0.276835468,-0.483717305,-0.570822567,0.010752688,0.018469657,0.006329114,0.018083183,-0.007211538,0.044585987,0.00997151,0.044444444,0.011385199,0.001941748,0.019830399,-0.009077711,-0.001360742,-0.013501286,-0.001747217,-0.027041938,0.024755588,-0.009858889,0.024614045,-0.0084452,-0.017888652
2022-07-22,373500,76100,60700,28050,41250,47350,69900,258000,52100,49850,846.62,-0.541717791,-0.329515419,1.346891432,-0.293397486,-0.341054313,-0.415432099,-0.480297398,-0.431718062,-0.258890469,-0.40442055,-0.441307676,-0.780270109,-0.399754572,0.853091658,-0.347286986,-0.417114165,-0.536882335,-0.65449855,-0.565137613,-0.29960685,-0.518220481,-0.582156362,-0.006648936,-0.014248705,-0.045597484,-0.003552398,-0.001210654,-0.037601626,-0.014104372,-0.001934236,-0.022514071,-0.033914729,-0.01126981,0.004620874,-0.002978895,-0.034327675,0.007717412,0.010059156,-0.026331816,-0.002834563,0.009335574,-0.011244262,-0.022644919
2022-07-25,370000,76100,61700,27950,41100,47550,71800,256000,53000,49300,848.23,-0.54601227,-0.329515419,1.385555212,-0.295916568,-0.343450479,-0.412962963,-0.466171004,-0.436123348,-0.246088193,-0.410991637,-0.440245222,-0.789685108,-0.399754572,0.86943189,-0.350858418,-0.420757157,-0.532667366,-0.627679723,-0.572919754,-0.282479885,-0.529314896,-0.580256488,-0.009370817,0,0.016474465,-0.003565062,-0.003636364,0.004223865,0.027181688,-0.007751938,0.017274472,-0.011033099,0.00190168,-0.011272496,-0.00190168,0.014572785,-0.005466742,-0.005538043,0.002322185,0.025280009,-0.009653618,0.015372793,-0.012934779
2022-07-26,369500,75300,61700,28050,41500,47650,71200,257000,52000,50400,847.52,-0.546625767,-0.336563877,1.385555212,-0.293397486,-0.337060703,-0.411728395,-0.47063197,-0.433920705,-0.260312945,-0.397849462,-0.440713758,-0.791037373,-0.410322702,0.86943189,-0.347286986,-0.411071851,-0.530566525,-0.636071381,-0.569021113,-0.30152808,-0.507247802,-0.581093876,-0.001351351,-0.010512484,0,0.003577818,0.00973236,0.002103049,-0.008356546,0.00390625,-0.018867925,0.022312373,-0.000837037,-0.000514314,-0.009675446,0.000837037,0.004414855,0.010569397,0.002940087,-0.007519509,0.004743287,-0.018030887,0.02314941
2022-07-27,362500,74300,57300,27400,41300,51200,70700,241000,51100,49650,822.94,-0.555214724,-0.345374449,1.215434581,-0.309771519,-0.340255591,-0.367901235,-0.474349442,-0.469162996,-0.27311522,-0.406810036,-0.456934326,-0.810163639,-0.423691885,0.795448583,-0.370732605,-0.415902778,-0.458709623,-0.643118626,-0.633300265,-0.318987302,-0.522240587,-0.610525019,-0.01894452,-0.013280212,-0.071312804,-0.023172906,-0.004819277,0.074501574,-0.007022472,-0.062256809,-0.017307692,-0.014880952,-0.029002265,0.010057746,0.015722053,-0.042310538,0.00582936,0.024182988,0.103503839,0.021979794,-0.033254544,0.011694573,0.014121313
2022-07-28,364500,74300,58200,27150,41100,52000,69600,244500,51700,49900,825.81,-0.552760736,-0.345374449,1.250231983,-0.316069224,-0.343450479,-0.358024691,-0.482527881,-0.461453744,-0.26458037,-0.403823178,-0.455040386,-0.804661562,-0.423691885,0.811033314,-0.379898572,-0.420757157,-0.443205436,-0.658799632,-0.618881889,-0.307314017,-0.517217975,-0.607043591,0.005517241,0,0.015706806,-0.009124088,-0.004842615,0.015625,-0.015558699,0.014522822,0.011741683,0.005035247,0.003487496,0.002029745,-0.003487496,0.01221931,-0.012611584,-0.008330111,0.012137504,-0.019046195,0.011035326,0.008254187,0.001547751
2022-07-29,372500,76700,59300,27300,42250,49100,72100,233500,53300,50700,830.09,-0.542944785,-0.324229075,1.29276214,-0.312290601,-0.325079872,-0.39382716,-0.46394052,-0.485682819,-0.241820768,-0.394265233,-0.452215975,-0.782951075,-0.391901129,0.829757266,-0.374388916,-0.393160924,-0.50059012,-0.623510155,-0.664915121,-0.276835468,-0.501313067,-0.601874185,0.021947874,0.03230148,0.018900344,0.005524862,0.027980535,-0.055769231,0.03591954,-0.044989775,0.030947776,0.016032064,0.00518279,0.016765084,0.02711869,0.013717553,0.000342072,0.022797745,-0.060952021,0.03073675,-0.050172565,0.025764985,0.010849274
2022-08-01,373000,77100,58900,27450,41700,45900,69900,243000,52700,50700,832.24,-0.542331288,-0.320704846,1.277296629,-0.308511978,-0.333865815,-0.433333333,-0.480297398,-0.464757709,-0.250355619,-0.394265233,-0.45079717,-0.781609694,-0.386699556,0.82298905,-0.36890945,-0.406264149,-0.567984038,-0.65449855,-0.625035755,-0.288156343,-0.501313067,-0.599287453,0.001342282,0.005215124,-0.006745363,0.005494505,-0.013017751,-0.065173116,-0.030513176,0.040685225,-0.011257036,0,0.002590081,-0.001247799,0.002625043,-0.009335443,0.002904425,-0.015607832,-0.067763197,-0.033103257,0.038095144,-0.013847116,-0.002590081
2022-08-02,366500,75700,57200,27250,40350,44600,67200,242000,52400,50800,817.92,-0.550306748,-0.333039648,1.211568203,-0.313550142,-0.35543131,-0.449382716,-0.500371747,-0.466960352,-0.254623044,-0.39307049,-0.46024707,-0.799189592,-0.405024676,0.793701858,-0.376222097,-0.439173883,-0.596715296,-0.693890952,-0.629159472,-0.293865207,-0.499342623,-0.616643781,-0.017426273,-0.018158236,-0.028862479,-0.007285974,-0.032374101,-0.02832244,-0.038626609,-0.004115226,-0.0056926,0.001972387,-0.017206575,-0.000219698,-0.000951661,-0.011655904,0.009920601,-0.015167526,-0.011115865,-0.021420034,0.013091349,0.011513975,0.019178962
2022-08-03,380500,81900,59800,27800,41150,45300,68600,252000,57400,57900,854.92,-0.533128834,-0.278414097,1.31209403,-0.299695191,-0.342651757,-0.440740741,-0.489962825,-0.444933921,-0.183499289,-0.308243728,-0.43583043,-0.761701936,-0.326303846,0.838153621,-0.356239597,-0.419541351,-0.581142122,-0.673271664,-0.588668111,-0.202727495,-0.368521593,-0.572400416,0.038199181,0.081902246,0.045454545,0.020183486,0.019826518,0.015695067,0.020833333,0.041322314,0.095419847,0.13976378,0.045236698,-0.007037517,0.036665548,0.000217847,-0.025053212,-0.02541018,-0.029541631,-0.024403365,-0.003914384,0.050183149,0.094527082
2022-08-04,385500,84800,74900,28900,42300,47250,71600,263000,59200,58100,887.5,-0.526993865,-0.252863436,1.895917105,-0.271985289,-0.32428115,-0.416666667,-0.467657993,-0.420704846,-0.157894737,-0.305854241,-0.414330588,-0.74864692,-0.291507294,1.06330185,-0.317434023,-0.391978192,-0.538996501,-0.630469125,-0.545943166,-0.171850257,-0.365073314,-0.534999792,0.013140604,0.035409035,0.252508361,0.039568345,0.027946537,0.043046358,0.043731778,0.043650794,0.031358885,0.003454231,0.038108829,-0.024968224,-0.002699793,0.214399532,0.001459516,-0.010162292,0.004937529,0.00562295,0.005541965,-0.006749944,-0.034654597
2022-08-05,387500,83600,75200,28700,41950,46050,71900,257500,59700,57500,883.58,-0.524539877,-0.263436123,1.907516239,-0.277023453,-0.329872204,-0.431481481,-0.465427509,-0.432819383,-0.150782361,-0.3130227,-0.416917432,-0.743472264,-0.305759317,1.067299191,-0.324378495,-0.400286845,-0.564721392,-0.626287934,-0.567077478,-0.163439778,-0.37545403,-0.539426477,0.005188067,-0.014150943,0.00400534,-0.006920415,-0.008274232,-0.025396825,0.004189944,-0.020912548,0.008445946,-0.010327022,-0.004416901,0.009604969,-0.009734042,0.008422242,-0.002503514,-0.00385733,-0.020979924,0.008606846,-0.016495646,0.012862847,-0.005910121
2022-08-08,388500,84200,72000,28650,41850,45450,71500,260000,61000,57200,884.76,-0.523312883,-0.25814978,1.783792144,-0.278282994,-0.331469649,-0.438888889,-0.468401487,-0.427312775,-0.132290185,-0.31660693,-0.416138739,-0.740894943,-0.298607916,1.023814079,-0.326122175,-0.402673481,-0.577836334,-0.631866749,-0.557415567,-0.141897935,-0.380685079,-0.538091892,0.002580645,0.007177033,-0.042553191,-0.00174216,-0.00238379,-0.013029316,-0.005563282,0.009708738,0.021775544,-0.005217391,0.001335476,0.001245169,0.005841557,-0.043888668,-0.003077636,-0.003719266,-0.014364792,-0.006898758,0.008373262,0.020440068,-0.006552867
2022-08-09,412000,84100,72500,29150,42000,45600,73500,263000,61300,58800,910.36,-0.494478528,-0.259030837,1.803124033,-0.265687583,-0.329073482,-0.437037037,-0.453531599,-0.420704846,-0.12802276,-0.297491039,-0.399245064,-0.682164764,-0.29979627,1.030734521,-0.308820705,-0.39909566,-0.574541438,-0.604278793,-0.545943166,-0.136991956,-0.353097123,-0.509568188,0.06048906,-0.001187648,0.006944444,0.017452007,0.003584229,0.00330033,0.027972028,0.011538462,0.004918033,0.027972028,0.0289344,0.03155466,-0.030122049,-0.021989956,-0.011482393,-0.025350171,-0.02563407,-0.000962372,-0.017395939,-0.024016368,-0.000962372
2022-08-10,393500,81500,69700,28800,39050,44100,70500,253000,60600,56800,875.2,-0.517177914,-0.281938326,1.69486545,-0.274504371,-0.376198083,-0.455555556,-0.475836431,-0.442731278,-0.137980085,-0.321385902,-0.422447471,-0.728107045,-0.331199817,0.991348277,-0.320900231,-0.471922402,-0.607989372,-0.645951489,-0.584707709,-0.148476906,-0.387702652,-0.548955882,-0.044902913,-0.030915577,-0.03862069,-0.012006861,-0.070238095,-0.032894737,-0.040816327,-0.038022814,-0.01141925,-0.034013605,-0.038622084,-0.006280829,0.007706507,1.39E-06,0.026615223,-0.031616012,0.005727347,-0.002194243,0.00059927,0.027202834,0.004608478
