date,A036570,A078340,A112040,A181710,A192080,A194480,A251270,A259960,A263750,A293490,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2022-02-04,530000,127900,134200,36950,51500,69700,103500,288500.0,97800,73700.0,1166.75,39.24,3.48,1125.96,1179.69,1123.7,5695.0,672727.0,52500000.0
2022-02-07,540000,133900,136400,38300,51900,71100,103000,305000.0,94100,73000.0,1181.18,14.43,1.24,1177.27,1186.02,1157.42,4059.0,539225.0,53300000.0
2022-02-08,540000,133600,144400,38300,52300,69400,103000,299500.0,97000,77200.0,1186.49,5.31,0.45,1191.1,1215.7,1174.37,4885.0,553934.0,53500000.0
2022-02-09,540000,132900,149900,37650,52100,71000,103000,297000.0,98700,74300.0,1182.78,-3.71,-0.31,1201.79,1202.16,1176.12,3870.0,378866.0,53300000.0
2022-02-10,550000,121400,106600,36200,51300,68000,101000,297000.0,96100,69900.0,1166.73,-16.05,-1.36,1192.4,1201.19,1160.18,4720.0,559603.0,52600000.0
2022-02-11,511000,122700,95800,35500,50700,67400,99700,259000.0,93800,70800.0,1110.78,-55.95,-4.8,1125.95,1137.15,1105.54,5169.0,910046.0,49600000.0
2022-02-14,510000,107900,97000,34100,49200,62500,99700,267500.0,95000,69500.0,1107.67,-3.11,-0.28,1090.28,1114.33,1081.78,3778.0,495941.0,49700000.0
2022-02-15,513000,110500,97000,33700,48300,60500,98600,281000.0,92700,68700.0,1111.83,4.16,0.38,1114.15,1148.99,1107.6,4544.0,592982.0,50100000.0
2022-02-16,492500,113700,108700,34900,50300,62000,102000,277500.0,101000,71700.0,1126.05,14.22,1.28,1112.08,1130.95,1096.05,3975.0,599706.0,50700000.0
2022-02-17,501000,111700,108200,34400,50400,60500,100500,273000.0,96100,70300.0,1113.65,-12.4,-1.1,1128.29,1138.54,1098.09,3919.0,480529.0,50000000.0
2022-02-18,492500,112700,108400,36000,50800,61300,101000,274000.0,94600,70800.0,1111.83,-1.82,-0.16,1096.83,1117.96,1093.45,2450.0,320098.0,50000000.0
2022-02-21,484000,111900,105500,35600,51100,59700,101500,273500.0,95600,71700.0,1109.8,-2.03,-0.18,1094.35,1113.75,1087.96,2189.0,303263.0,49900000.0
2022-02-22,462500,108700,100600,34800,49500,57300,100500,273500.0,95200,70200.0,1088.49,-21.31,-1.92,1091.77,1097.9,1079.57,2161.0,337828.0,49100000.0
2022-02-23,463500,110800,102500,34700,49600,58600,102500,286000.0,96000,72100.0,1109.69,21.2,1.95,1095.58,1111.61,1094.87,2558.0,378169.0,50200000.0
2022-02-24,448500,107100,98900,33750,48100,56000,100000,285500.0,93700,69000.0,1080.92,-28.77,-2.59,1094.57,1098.94,1075.32,3027.0,365951.0,49000000.0
2022-02-25,444000,108500,101900,35500,49300,57300,102500,284000.0,94700,72500.0,1093.57,12.65,1.17,1096.91,1106.83,1085.04,3160.0,396149.0,49500000.0
2022-02-28,443500,109900,109100,35500,49500,56900,102500,295000.0,95100,73500.0,1104.15,10.58,0.97,1083.07,1104.15,1077.37,2429.0,382729.0,50200000.0
2022-03-02,452000,115100,109200,37600,50300,57800,103000,298000.0,100600,75500.0,1126.77,22.62,2.05,1109.08,1136.72,1107.73,2886.0,362657.0,51300000.0
2022-03-03,459500,115900,108600,37150,50800,58600,104500,298500.0,101600,75600.0,1137.92,11.15,0.99,1137.79,1140.45,1126.83,1916.0,220801.0,51700000.0
2022-03-04,437000,111000,102200,35800,50300,57100,101500,282500.0,98500,72600.0,1092.7,-45.22,-3.97,1131.76,1133.29,1092.7,2482.0,326812.0,49500000.0
2022-03-07,424500,107800,99800,35300,49850,54900,100000,271000.0,100700,70300.0,1069.69,-23.01,-2.11,1081.06,1084.73,1066.06,2239.0,264133.0,48400000.0
2022-03-08,430500,107200,101400,34800,49800,54200,101500,273500.0,103600,71200.0,1083.24,13.55,1.27,1059.88,1103.0,1056.72,2476.0,304318.0,49000000.0
2022-03-10,443500,116000,103400,36400,50600,57300,105000,295000.0,104500,74300.0,1128.21,44.97,4.15,1106.38,1135.75,1106.38,3485.0,433933.0,51300000.0
2022-03-11,452000,114600,103700,37700,51000,57000,108000,285000.0,98500,74800.0,1127.97,-0.24,-0.02,1125.96,1141.61,1116.59,2885.0,384258.0,53500000.0
2022-03-14,444500,113500,97900,36500,50200,54700,106000,281000.0,98000,73200.0,1107.68,-20.29,-1.8,1133.73,1139.8,1105.38,2609.0,323147.0,52500000.0
2022-03-15,440000,109600,94200,35000,50300,53800,109500,277500.0,94500,73100.0,1104.29,-3.39,-0.31,1099.86,1116.0,1091.61,2578.0,284364.0,52100000.0
2022-03-16,440000,115300,94900,35750,51000,55000,109000,281500.0,98300,75200.0,1114.54,10.25,0.93,1116.75,1122.59,1103.37,2397.0,279691.0,52800000.0
2022-03-17,467000,118500,100300,36400,51700,58000,109000,284000.0,101700,78300.0,1144.58,30.04,2.7,1138.96,1158.6,1135.66,3907.0,488480.0,54300000.0
2022-03-18,467000,119200,102000,36650,51400,59100,110000,286000.0,106900,81000.0,1157.63,13.05,1.14,1148.93,1161.01,1135.66,4022.0,465607.0,55100000.0
2022-03-21,463500,119200,99500,35950,51400,58100,108500,276000.0,105300,78100.0,1135.74,-21.89,-1.89,1163.78,1167.92,1135.74,3148.0,399926.0,54000000.0
2022-03-22,463000,118500,103000,36500,51400,58400,109000,279000.0,106500,78400.0,1142.8,7.06,0.62,1139.67,1150.95,1135.17,2168.0,253471.0,54400000.0
2022-03-23,469000,117300,103300,37000,51300,58400,112000,283000.0,107600,80500.0,1161.68,18.88,1.65,1154.21,1179.71,1151.07,3275.0,374636.0,55200000.0
2022-03-24,462500,119600,107300,37000,51600,60400,110000,280500.0,107600,74900.0,1146.96,-14.72,-1.27,1148.88,1151.38,1133.39,4788.0,460349.0,54500000.0
2022-03-25,463500,119300,102600,36800,51500,60000,109500,278500.0,105300,76900.0,1141.91,-5.05,-0.44,1151.0,1155.38,1140.78,3089.0,330991.0,54200000.0
2022-03-28,457000,116700,99900,37000,51800,58400,110000,271500.0,100100,76500.0,1125.53,-16.38,-1.43,1136.84,1137.34,1113.43,2415.0,294969.0,53300000.0
2022-03-29,462000,118700,100300,36900,51600,63300,110000,273000.0,100600,80200.0,1135.93,10.4,0.92,1130.71,1144.07,1128.16,3244.0,334680.0,53900000.0
2022-03-30,465000,117600,100000,37400,52100,63900,111000,272500.0,101600,78700.0,1139.45,3.52,0.31,1146.86,1153.47,1136.19,2731.0,299201.0,54000000.0
2022-03-31,467500,110900,103500,36850,51600,62700,111500,275500.0,99500,78300.0,1142.61,3.16,0.28,1139.83,1159.74,1135.4,2753.0,340915.0,54000000.0
2022-04-01,467000,111000,100600,36800,51300,67100,108000,278000.0,101300,79000.0,1136.98,-5.63,-0.49,1137.42,1138.37,1119.15,3002.0,303110.0,54000000.0
2022-04-04,476000,113900,103300,37100,52400,71400,109500,298500.0,104200,78800.0,1171.85,34.87,3.07,1130.79,1174.64,1125.96,2904.0,409095.0,55700000.0
2022-04-05,480000,115300,105700,39000,52700,73500,111500,293500.0,105800,79500.0,1179.92,8.07,0.69,1179.37,1184.49,1169.27,2718.0,331744.0,56100000.0
2022-04-06,474000,121500,107800,38850,52500,78100,109500,287000.0,103500,78800.0,1165.06,-14.86,-1.26,1173.95,1177.98,1159.16,4742.0,532042.0,55400000.0
2022-04-07,462000,116500,101600,37950,50800,73500,104000,284000.0,103000,75900.0,1130.51,-34.55,-2.97,1150.87,1155.06,1128.54,2998.0,340299.0,53900000.0
2022-04-08,458000,111800,99900,36650,50600,72900,103500,280000.0,98700,75500.0,1116.08,-14.43,-1.28,1134.78,1138.92,1104.63,2937.0,341792.0,53100000.0
2022-04-11,453500,109500,97100,37250,50900,71400,102500,281500.0,97800,72700.0,1106.51,-9.57,-0.86,1107.31,1120.6,1101.18,2107.0,223026.0,52600000.0
2022-04-12,458000,101900,85800,37050,50100,72400,102500,267000.0,100600,66700.0,1084.56,-21.95,-1.98,1102.32,1113.81,1076.11,7521.0,801563.0,51200000.0
2022-04-13,458500,102300,85000,37000,51000,73300,104500,267500.0,100600,65900.0,1090.0,5.44,0.5,1082.27,1093.29,1075.21,3378.0,314862.0,51300000.0
2022-04-14,447000,102400,89100,37000,51300,68900,103500,266500.0,105000,66500.0,1084.56,-5.44,-0.5,1092.14,1099.56,1077.55,4165.0,409791.0,51400000.0
2022-04-15,443000,108500,88200,35850,51500,68200,103000,264500.0,107200,65600.0,1080.01,-4.55,-0.42,1076.27,1086.63,1063.61,3223.0,320038.0,51300000.0
2022-04-18,438500,102600,85200,35650,50700,65400,103000,261000.0,102600,64500.0,1065.13,-14.88,-1.38,1073.23,1075.84,1062.87,2149.0,219850.0,50400000.0
2022-04-19,439500,104700,85000,36400,52300,69400,103500,261500.0,102400,65900.0,1070.79,5.66,0.53,1072.48,1076.67,1065.91,1736.0,170259.0,50700000.0
2022-04-20,440000,103300,84500,36900,52200,67800,101500,258000.0,96800,64800.0,1055.81,-14.98,-1.4,1072.15,1072.47,1055.81,2654.0,275527.0,49900000.0
2022-04-21,437000,103400,83500,36000,51500,66100,102000,258000.0,93400,64600.0,1050.73,-5.08,-0.48,1056.66,1061.01,1049.29,2367.0,230344.0,49500000.0
2022-04-22,422500,101400,82100,35800,50700,64800,99900,250000.0,93800,62200.0,1024.43,-26.3,-2.5,1042.56,1044.03,1018.58,3354.0,355627.0,48300000.0
2022-04-25,412500,98600,79800,35200,49900,62700,96200,242500.0,91600,60700.0,994.9,-29.53,-2.88,1016.25,1016.72,994.9,2707.0,276022.0,47000000.0
2022-04-26,420000,98500,81000,35600,49700,61800,98200,248500.0,98000,61900.0,1017.98,23.08,2.32,1005.43,1027.89,1005.43,4469.0,452345.0,48200000.0
2022-04-27,410000,94400,78100,35100,48900,60400,94200,238500.0,74200,59400.0,965.4,-52.58,-5.17,993.93,996.25,957.83,9449.0,803916.0,45200000.0
2022-04-28,412500,94500,77500,35200,48650,60300,94400,240500.0,67000,59900.0,963.51,-1.89,-0.2,965.83,971.36,950.78,5888.0,456881.0,44900000.0
2022-04-29,421500,95800,77600,35200,49800,61100,95600,252000.0,68200,60500.0,985.88,22.37,2.32,966.3,987.03,962.16,4385.0,363577.0,45900000.0
2022-05-02,425000,95000,78100,35650,49600,59400,93000,251500.0,67800,59000.0,978.63,-7.25,-0.74,968.64,981.84,967.19,4242.0,340979.0,45600000.0
2022-05-03,432500,97200,81000,35500,49100,59100,93100,256500.0,65700,59100.0,988.38,9.75,1.0,979.62,992.59,979.38,2897.0,250245.0,46000000.0
2022-05-04,423000,94600,81100,34950,48850,58000,91500,258000.0,65500,58500.0,977.61,-10.77,-1.09,988.92,993.01,974.38,2469.0,232546.0,45600000.0
2022-05-06,414000,91600,72200,34550,48200,55600,88900,256500.0,62300,57300.0,953.73,-23.88,-2.44,961.2,963.34,952.15,3205.0,254945.0,44400000.0
2022-05-09,411000,89300,71000,34250,46450,54300,88700,251500.0,60700,56900.0,942.8,-10.93,-1.15,949.56,953.67,936.25,2539.0,208467.0,43800000.0
2022-05-10,408000,88100,69700,31200,46450,53300,88400,245000.0,61200,56900.0,931.79,-11.01,-1.17,929.67,934.28,908.13,3843.0,293382.0,43200000.0
2022-05-11,413000,88600,69700,30450,44700,55000,88600,257000.0,61200,57900.0,947.69,15.9,1.71,925.71,949.69,921.94,2353.0,207675.0,44000000.0
2022-05-12,398500,77700,62000,29650,41950,50300,83900,252000.0,57500,54400.0,906.18,-41.51,-4.38,931.44,935.01,903.24,5625.0,540278.0,42000000.0
2022-05-13,439500,81400,65300,29950,43200,51600,72300,253500.0,58300,55000.0,906.94,0.76,0.08,914.96,934.92,896.13,4725.0,602218.0,42300000.0
2022-05-16,420500,78500,65300,30150,43200,50500,73800,241000.0,57500,55100.0,885.58,-21.36,-2.36,914.73,922.37,885.24,2463.0,269086.0,41300000.0
2022-05-17,421500,79800,67300,30100,43800,50200,73800,240000.0,59400,56400.0,889.52,3.94,0.44,885.79,894.25,883.49,1927.0,188177.0,41600000.0
2022-05-18,435500,79800,67300,29950,43900,47650,76600,247500.0,58100,56600.0,911.64,22.12,2.49,896.71,912.49,893.79,2106.0,214602.0,42400000.0
2022-05-19,429500,78200,66400,30050,42350,46100,80000,237000.0,57600,56000.0,904.43,-7.21,-0.79,887.71,908.58,882.7,2114.0,214178.0,41800000.0
2022-05-20,450000,82100,70500,30050,43150,49550,80800,256000.0,60300,58900.0,946.81,42.38,4.69,907.45,946.81,905.59,2715.0,286885.0,43900000.0
2022-05-23,455000,82600,75800,31100,43200,49750,80800,256500.0,61000,58800.0,954.15,7.34,0.78,944.56,961.11,934.13,4428.0,378266.0,44300000.0
2022-05-24,442500,80600,73200,31100,42150,48000,78500,247500.0,60000,57700.0,927.12,-27.03,-2.83,947.39,955.21,927.09,2649.0,235862.0,43100000.0
2022-05-25,444500,83900,81900,31250,43150,50000,80200,257000.0,63200,60600.0,953.39,26.27,2.83,939.22,957.35,931.35,5095.0,430451.0,44600000.0
2022-05-26,454500,83000,79600,31700,43300,50300,79500,255000.0,62900,59700.0,953.78,0.39,0.04,956.94,979.37,951.88,4522.0,429404.0,44400000.0
2022-05-27,451000,84200,79000,31800,43400,51200,81800,249000.0,62600,59500.0,951.77,-2.01,-0.21,969.93,973.99,949.17,3046.0,399408.0,44200000.0
2022-05-30,456000,88000,87000,32200,44500,51800,82000,259000.0,62700,61400.0,972.34,20.57,2.16,963.2,978.64,960.79,3941.0,363903.0,45300000.0
2022-05-31,455000,88000,85400,31750,43950,51100,83500,259500.0,63400,62500.0,976.69,4.35,0.45,971.79,980.23,963.38,3698.0,412861.0,45500000.0
2022-06-02,456000,86900,81100,31450,43800,51500,80800,250000.0,61900,62000.0,956.79,-19.9,-2.04,969.31,969.48,952.15,2089.0,217797.0,44500000.0
2022-06-03,449500,88000,81000,31900,44450,51100,82300,253000.0,61600,61900.0,959.68,2.89,0.3,962.82,966.27,956.27,1459.0,153527.0,44700000.0
2022-06-07,441500,87000,78300,31600,43800,49500,80000,268500.0,61000,61100.0,959.76,0.08,0.01,959.6,967.05,949.46,1951.0,244709.0,44800000.0
2022-06-08,459000,88300,78300,31700,43950,51100,81500,271500.0,62300,61500.0,980.01,20.25,2.11,961.14,989.88,957.48,1618.0,217915.0,45600000.0
2022-06-09,465500,88000,78000,32000,44200,50000,81200,276500.0,63400,61600.0,988.92,8.91,0.91,974.95,995.36,972.55,2246.0,325575.0,46000000.0
2022-06-10,457000,88000,83400,31850,43950,50000,80900,274000.0,62000,60400.0,980.35,-8.57,-0.87,974.92,987.72,967.62,1935.0,210769.0,45700000.0
2022-06-13,436500,81700,79800,30650,41450,47100,75700,260000.0,58500,57800.0,929.4,-50.95,-5.2,957.08,962.03,929.03,2516.0,251371.0,43400000.0
2022-06-14,427000,81400,68400,29800,40700,47850,74900,261000.0,58100,58500.0,916.59,-12.81,-1.38,917.78,927.17,900.36,3658.0,306125.0,42700000.0
2022-06-15,411000,78900,66700,28700,39700,46150,71900,259500.0,55600,56400.0,890.15,-26.44,-2.88,917.73,921.27,880.94,2813.0,259524.0,41600000.0
2022-06-16,401000,77400,68100,28350,39800,46700,71200,252000.0,55400,57400.0,875.91,-14.24,-1.6,905.51,908.08,873.96,2249.0,211534.0,41000000.0
2022-06-17,398000,77300,69300,27400,39850,45100,71300,262500.0,55600,56200.0,883.04,7.13,0.81,861.28,891.12,854.67,2518.0,248411.0,41400000.0
2022-06-20,399500,72800,65400,26750,38500,43000,69500,259000.0,52900,50500.0,863.72,-19.32,-2.19,895.93,896.8,855.68,3530.0,253197.0,40200000.0
2022-06-21,411500,76100,70100,29400,38400,45300,71400,268500.0,54200,55800.0,896.75,33.03,3.82,876.99,906.62,873.01,6291.0,434405.0,41900000.0
2022-06-22,404500,73000,67300,28500,37300,43400,69300,259500.0,51800,50700.0,867.66,-29.09,-3.24,901.47,901.94,867.15,3552.0,258867.0,40400000.0
2022-06-23,418500,69400,53300,28200,36600,41550,69600,264500.0,50500,46700.0,868.73,1.07,0.12,868.16,892.5,855.17,6998.0,484190.0,40000000.0
2022-06-24,435000,74900,58500,28850,38600,44350,72800,273500.0,53900,49400.0,907.19,38.46,4.43,878.76,910.65,877.46,4852.0,344812.0,41800000.0
2022-06-27,417500,73800,57600,29000,38800,44400,71600,266000.0,53900,51700.0,887.48,-19.71,-2.17,913.99,914.88,886.9,3487.0,278899.0,41100000.0
2022-06-28,398500,74000,60500,29500,39200,43500,72200,260000.0,53700,51300.0,872.27,-15.21,-1.71,886.16,890.44,864.8,2595.0,269220.0,40500000.0
2022-06-29,388500,73400,59400,29950,38750,43550,70300,238000.0,52600,49650.0,836.59,-35.68,-4.09,861.13,861.55,836.25,3503.0,321618.0,38800000.0
2022-06-30,349500,71700,57700,27950,38400,42950,68900,219000.0,51100,49150.0,785.73,-50.86,-6.08,835.75,835.9,785.73,3049.0,371515.0,36600000.0
2022-07-01,350000,71200,59100,29050,38550,41050,67400,215500.0,49250,48350.0,776.99,-8.74,-1.11,796.74,802.61,768.64,2967.0,254787.0,36200000.0
2022-07-04,354500,70000,52200,28350,38550,39950,68200,222500.0,50500,46700.0,783.94,6.95,0.89,780.45,792.13,770.28,3502.0,245058.0,36400000.0
2022-07-05,362500,74600,55700,29550,41800,43550,68900,226000.0,51900,49300.0,802.92,18.98,2.42,792.28,811.4,786.95,2831.0,216382.0,37400000.0
2022-07-06,360500,73700,56700,28600,41600,42250,68200,234000.0,51800,49450.0,807.01,4.09,0.51,796.35,825.24,792.18,2735.0,237112.0,37700000.0
2022-07-07,376000,73800,58700,27000,41850,44150,69000,240500.0,52300,49700.0,826.61,19.6,2.43,814.51,830.44,814.0,2163.0,178052.0,38500000.0
2022-07-08,373500,75100,59100,27650,40900,45000,68700,237000.0,52600,49000.0,821.13,-5.48,-0.66,830.76,833.83,820.93,2015.0,152313.0,38200000.0
2022-07-11,363500,75900,58600,28350,40600,44500,67800,239500.0,51500,48950.0,813.83,-7.3,-0.89,820.26,825.06,806.84,1907.0,141983.0,38000000.0
2022-07-12,358000,73500,57400,28200,39100,42800,67200,237000.0,49850,49350.0,803.43,-10.4,-1.28,808.95,813.49,798.46,1735.0,129374.0,37500000.0
2022-07-13,366500,73100,60900,27500,40500,47200,69000,242500.0,51800,50500.0,824.3,20.87,2.6,807.73,828.03,803.99,2706.0,181109.0,38500000.0
2022-07-14,367500,74100,61700,29250,41000,48200,68300,245000.0,52500,51500.0,828.82,4.52,0.55,817.02,840.58,813.97,2321.0,186123.0,38800000.0
2022-07-15,363500,71900,60000,28450,39850,46000,68400,235500.0,51800,49400.0,812.29,-16.53,-1.99,833.87,834.8,808.65,2064.0,154740.0,37900000.0
2022-07-18,367500,75600,60800,28600,40650,46750,68700,238500.0,52500,50100.0,821.46,9.17,1.13,818.29,824.6,811.61,1396.0,109101.0,38400000.0
2022-07-19,367500,75000,61600,27950,41000,46450,70400,235000.0,52600,50900.0,823.55,2.09,0.25,821.11,830.34,816.34,1336.0,113180.0,38400000.0
2022-07-20,372000,75800,63200,27650,41600,47100,70200,247500.0,52700,51500.0,839.62,16.07,1.95,836.47,858.12,833.3,2683.0,256380.0,39200000.0
2022-07-21,376000,77200,63600,28150,41300,49200,70900,258500.0,53300,51600.0,856.27,16.65,1.98,836.62,863.19,836.52,2400.0,232397.0,40000000.0
2022-07-22,373500,76100,60700,28050,41250,47350,69900,258000.0,52100,49850.0,846.62,-9.65,-1.13,855.14,864.36,846.62,2076.0,169009.0,39500000.0
2022-07-25,370000,76100,61700,27950,41100,47550,71800,256000.0,53000,49300.0,848.23,1.61,0.19,845.14,852.91,834.34,2249.0,169214.0,39600000.0
2022-07-26,369500,75300,61700,28050,41500,47650,71200,257000.0,52000,50400.0,847.52,-0.71,-0.08,847.86,851.28,841.61,1864.0,142260.0,39600000.0
2022-07-27,362500,74300,57300,27400,41300,51200,70700,241000.0,51100,49650.0,822.94,-24.58,-2.9,845.55,846.14,822.66,3100.0,244807.0,38300000.0
2022-07-28,364500,74300,58200,27150,41100,52000,69600,244500.0,51700,49900.0,825.81,2.87,0.35,834.39,843.18,820.76,2079.0,165803.0,38500000.0
2022-07-29,372500,76700,59300,27300,42250,49100,72100,233500.0,53300,50700.0,830.09,4.28,0.52,831.75,841.05,813.38,2904.0,309969.0,38600000.0
2022-08-01,373000,77100,58900,27450,41700,45900,69900,243000.0,52700,50700.0,832.24,2.15,0.26,824.71,833.34,818.23,1660.0,146649.0,38800000.0
2022-08-02,366500,75700,57200,27250,40350,44600,67200,242000.0,52400,50800.0,817.92,-14.32,-1.72,826.21,828.77,815.31,1701.0,133870.0,38200000.0
2022-08-03,380500,81900,59800,27800,41150,45300,68600,252000.0,57400,57900.0,854.92,37.0,4.52,821.51,858.7,819.68,9737.0,643987.0,40300000.0
2022-08-04,385500,84800,74900,28900,42300,47250,71600,263000.0,59200,58100.0,887.5,32.58,3.81,866.04,891.9,865.1,11385.0,844579.0,41900000.0
2022-08-05,387500,83600,75200,28700,41950,46050,71900,257500.0,59700,57500.0,883.58,-3.92,-0.44,890.61,896.06,877.8,5189.0,399978.0,41700000.0
2022-08-08,388500,84200,72000,28650,41850,45450,71500,260000.0,61000,57200.0,884.76,1.18,0.13,876.79,886.85,870.8,2500.0,193538.0,41700000.0
2022-08-09,412000,84100,72500,29150,42000,45600,73500,263000.0,61300,58800.0,910.36,25.6,2.89,884.91,914.54,882.33,4332.0,393734.0,42800000.0
2022-08-10,393500,81500,69700,28800,39050,44100,70500,253000.0,60600,56800.0,875.2,-35.16,-3.86,907.55,911.12,874.68,2701.0,241239.0,41200000.0
