date,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021-06-16,1366.34,-14.07,-1.02,1380.47,1381.57,1362.92,1906,187423,4.58E+07
2021-06-15,1380.41,-18.96,-1.35,1400.33,1404.23,1374.79,2370,257348,4.62E+07
2021-06-14,1399.37,18.62,1.35,1386.72,1407.51,1381.39,3165,271889,4.69E+07
2021-06-11,1380.75,-6.29,-0.45,1387.34,1401.47,1373.52,2560,293006,4.62E+07
2021-06-10,1387.04,20.26,1.48,1367.89,1391.12,1360.3,3567,369986,4.65E+07
2021-06-09,1366.78,3.68,0.27,1364.04,1384.51,1363.86,2119,208631,4.60E+07
2021-06-08,1363.1,-7.17,-0.52,1370.89,1381.68,1356.13,1886,172404,4.58E+07
2021-06-07,1370.27,13.51,1,1356.55,1374.71,1351.97,2246,182831,4.59E+07
2021-06-04,1356.76,-7.74,-0.57,1367.99,1367.99,1350.68,2339,206848,4.55E+07
2021-06-03,1364.5,8.88,0.66,1358.09,1369.24,1351.99,2452,188320,4.59E+07
2021-06-02,1355.62,-5.95,-0.44,1361.59,1367.16,1347.39,1890,174235,4.59E+07
2021-06-01,1361.57,5.62,0.41,1357.77,1365.61,1356.84,1306,141394,4.64E+07
2021-05-31,1355.95,17.01,1.27,1340.27,1360.61,1340.27,1902,222727,4.62E+07
2021-05-28,1338.94,4.69,0.35,1334.21,1349.7,1330.89,1484,148789,4.55E+07
2021-05-27,1334.25,-4.25,-0.32,1339.44,1347.88,1319.29,2423,245236,4.55E+07
2021-05-26,1338.5,3.85,0.29,1335.04,1344.72,1332.49,1785,161630,4.55E+07
2021-05-25,1334.65,10.55,0.8,1325.95,1338.63,1321.17,1743,182424,4.56E+07
2021-05-24,1324.1,0.26,0.02,1324,1324.72,1305.02,1879,185225,4.51E+07
2021-05-21,1323.84,10.14,0.77,1313.82,1332.92,1309.73,1695,235994,4.52E+07
2021-05-20,1313.7,-0.06,0,1308.51,1313.7,1297.35,1766,216425,4.46E+07
2021-05-18,1313.76,20.78,1.61,1293.44,1316.91,1293.44,1926,178953,4.45E+07
2021-05-17,1292.98,6.34,0.49,1290.55,1297.3,1279.05,1852,195698,4.38E+07
2021-05-14,1286.64,-8.11,-0.63,1292.48,1301.29,1285.83,2049,227598,4.38E+07
2021-05-13,1294.75,-4.23,-0.33,1298.98,1306.68,1275.8,2980,309039,4.42E+07
2021-05-12,1298.98,-24.84,-1.88,1317.24,1319.84,1292.71,3500,309520,4.43E+07
2021-05-11,1323.82,-29.86,-2.21,1345.25,1345.3,1316.67,2366,243478,4.49E+07
2021-05-10,1353.68,36.79,2.79,1319.39,1359.13,1312.93,2992,430539,4.60E+07
2021-05-07,1316.89,26,2.01,1290.93,1328.36,1289.88,2290,238089,4.44E+07
2021-05-06,1290.89,-7.07,-0.54,1294.63,1301.59,1274.7,2477,231260,4.33E+07
2021-05-04,1297.96,9.86,0.77,1286.75,1297.96,1258.29,3556,308853,4.36E+07
2021-05-03,1288.1,-37.24,-2.81,1328.6,1331.67,1285.7,3141,284535,4.35E+07
2021-04-30,1325.34,-27.46,-2.03,1347.38,1351.43,1317.06,2894,345056,4.45E+07
2021-04-29,1352.8,-3.33,-0.25,1355.96,1371.02,1341.37,2524,265482,4.53E+07
2021-04-28,1356.13,-34.05,-2.45,1387.52,1388.33,1356.13,2459,229989,4.53E+07
2021-04-27,1390.18,-19.81,-1.4,1408.21,1408.54,1385.44,2384,207106,4.66E+07
2021-04-26,1409.99,-2.82,-0.2,1410.12,1421.36,1406.46,2734,293178,4.71E+07
2021-04-23,1412.81,2.62,0.19,1408.75,1418.41,1390.12,2042,191246,4.71E+07
2021-04-22,1410.19,-16.95,-1.19,1424.48,1431.32,1403.93,2630,299703,4.71E+07
2021-04-21,1427.14,-28.9,-1.98,1452.83,1454.57,1423.86,2774,296273,4.78E+07
2021-04-20,1456.04,1.24,0.09,1456.13,1457.91,1446.16,2550,240979,4.88E+07
2021-04-19,1454.8,-13.11,-0.89,1468.16,1475.42,1450.17,3308,327108,4.88E+07
2021-04-16,1467.91,12.02,0.83,1474.17,1476.66,1460.36,4582,409806,4.94E+07
2021-04-15,1455.89,8.76,0.61,1446.62,1461.54,1444.3,3782,290504,4.92E+07
2021-04-14,1447.13,4.37,0.3,1449.21,1458.37,1442.88,4484,330175,4.90E+07
2021-04-13,1442.76,1.54,0.11,1445.54,1446.52,1433.3,4662,345770,4.89E+07
2021-04-12,1441.22,18.89,1.33,1422.33,1441.8,1417.61,7356,517822,4.89E+07
2021-04-09,1422.33,31.07,2.23,1390.86,1431.87,1389.2,12426,742533,4.85E+07
2021-04-08,1391.26,16.06,1.17,1375.96,1395.72,1369.23,5663,392228,4.72E+07
2021-04-07,1375.2,0.73,0.05,1376.5,1382.16,1370.12,4164,298620,4.64E+07
2021-04-06,1374.47,0.79,0.06,1372.29,1379.24,1369.62,2296,220811,4.66E+07
2021-04-05,1373.68,7.75,0.57,1364.65,1374.17,1357.3,2365,194267,4.68E+07
2021-04-02,1365.93,10.05,0.74,1358.76,1374.38,1357.69,2030,185345,4.66E+07
2021-04-01,1355.88,-10.48,-0.77,1370.73,1373.58,1351.07,3177,267179,4.62E+07
2021-03-31,1366.36,12.28,0.91,1356.27,1378.63,1356.27,2207,282351,4.64E+07
2021-03-30,1354.08,28.65,2.16,1325.74,1358.15,1325.67,3096,339385,4.56E+07
2021-03-29,1325.43,-34.9,-2.57,1360.64,1360.69,1322.06,2641,443842,4.48E+07
2021-03-26,1360.33,4.88,0.36,1355.59,1364.04,1348.99,3286,374376,4.65E+07
2021-03-25,1355.45,-7.57,-0.56,1360.4,1362.61,1343.19,2594,340838,4.64E+07
2021-03-24,1363.02,7.14,0.53,1356.36,1364.76,1349.47,2681,199130,4.70E+07
2021-03-23,1355.88,1.47,0.11,1354.77,1373.84,1350.11,5536,416075,4.68E+07
2021-03-22,1354.41,14.15,1.06,1341.53,1354.53,1331.81,5234,333932,4.65E+07
2021-03-19,1340.26,5.87,0.44,1330.85,1346.61,1315.62,2183,206343,4.61E+07
2021-03-18,1334.39,-0.74,-0.06,1335.13,1349.48,1334.39,1445,155653,4.61E+07
2021-03-17,1335.13,1.47,0.11,1334.17,1349.24,1329.63,1648,180744,4.63E+07
2021-03-16,1333.66,19.35,1.47,1315.4,1344.86,1314.62,1848,181587,4.65E+07
2021-03-15,1314.31,2.7,0.21,1311.93,1320.72,1300.86,3266,202850,4.56E+07
2021-03-12,1311.61,23.14,1.8,1289.99,1318.88,1289.99,1747,145330,4.56E+07
2021-03-11,1288.47,16.97,1.33,1272.69,1294.58,1271.68,1922,209688,4.50E+07
2021-03-10,1271.5,-12.85,-1,1286.53,1296.35,1266.59,2834,201633,4.46E+07
2021-03-09,1284.35,-12.68,-0.98,1297.11,1300.58,1265.45,2646,236991,4.48E+07
2021-03-08,1297.03,-19.72,-1.5,1319.92,1328.06,1294.18,1778,184151,4.52E+07
2021-03-05,1316.75,-25.34,-1.89,1332.66,1332.69,1301.11,1984,230702,4.57E+07
2021-03-04,1342.09,-14.44,-1.06,1355.18,1355.18,1326.36,1878,203118,4.66E+07
2021-03-03,1356.53,19.71,1.47,1334.23,1357.93,1331.33,1767,169398,4.70E+07
2021-03-02,1336.82,1.01,0.08,1344.33,1368.67,1324.73,2718,272510,4.62E+07
2021-02-26,1335.81,-49.33,-3.56,1372.12,1372.4,1327.12,3121,327724,4.60E+07
2021-02-25,1385.14,30.96,2.29,1354.18,1388.27,1354.18,1370,237578,4.34E+07
2021-02-24,1354.18,-52.45,-3.73,1406.94,1436.25,1352.23,1831,289533,4.20E+07
2021-02-23,1406.63,-12.43,-0.88,1419.91,1426.87,1401.98,1692,231072,4.26E+07
2021-02-22,1419.06,-46.76,-3.19,1466.34,1467.05,1416.42,2798,348042,4.29E+07
2021-02-19,1465.82,-32.98,-2.2,1478.69,1498.81,1443.29,2543,230315,4.49E+07
2021-02-18,1498.8,-7.66,-0.51,1500.36,1506.43,1481.92,1891,195127,4.51E+07
2021-02-17,1506.46,-60.52,-3.86,1548.67,1548.67,1501.41,1897,230785,4.55E+07
2021-02-16,1566.98,39.7,2.6,1521.17,1587.49,1511.05,1784,251128,4.65E+07
2021-02-15,1527.28,-31.75,-2.04,1563.43,1564.08,1523.6,2004,261343,4.58E+07
2021-02-10,1559.03,1.73,0.11,1572.57,1589.22,1532.87,3268,368756,4.68E+07
2021-02-09,1557.3,-63.85,-3.94,1622.08,1622.08,1554.91,1721,297574,4.62E+07
2021-02-08,1621.15,18.45,1.15,1585.97,1632.83,1585.97,1936,417541,4.75E+07
2021-02-05,1602.7,89.03,5.88,1512.42,1602.7,1498.11,1589,263731,4.61E+07
2021-02-04,1513.67,-17.45,-1.14,1531.18,1531.18,1495.99,2506,345915,4.51E+07
2021-02-03,1531.12,20.49,1.36,1518.13,1532.55,1508.05,2745,424327,4.68E+07
2021-02-02,1510.63,27.2,1.83,1485.32,1524.41,1478.05,2937,427524,4.59E+07
2021-02-01,1483.43,48.58,3.39,1442.18,1494.15,1421.64,2467,326417,4.48E+07
2021-01-29,1434.85,-28.44,-1.94,1474.06,1476.37,1421.76,3720,452705,4.38E+07
2021-01-28,1463.29,-2.12,-0.14,1464.54,1515.42,1424.91,3084,419130,4.46E+07
2021-01-27,1465.41,67.2,4.81,1399.2,1465.41,1399.2,2436,309474,4.47E+07
2021-01-26,1398.21,-20.69,-1.46,1416.92,1425.6,1386.75,2820,309577,4.35E+07
2021-01-25,1418.9,25.39,1.82,1396.75,1430.83,1387.28,3680,348704,4.47E+07
2021-01-22,1393.51,38.81,2.86,1354.95,1412.91,1354.95,7264,581841,4.41E+07
2021-01-21,1354.7,-7.86,-0.58,1364.42,1369.71,1352.28,1909,194072,4.29E+07
2021-01-20,1362.56,14.93,1.11,1347.63,1364,1343.32,2176,228637,4.28E+07
2021-01-19,1347.63,3.46,0.26,1348.49,1361.05,1341.2,1767,218642,4.25E+07
2021-01-18,1344.17,-6.28,-0.47,1348.64,1358.94,1332.26,2412,245913,4.21E+07
2021-01-15,1350.45,-13.42,-0.98,1363.64,1384.36,1347,2839,273249,4.24E+07
2021-01-14,1363.87,2.9,0.21,1360.14,1375.87,1357.39,3545,272660,4.28E+07
2021-01-13,1360.97,3.19,0.23,1359.94,1370.13,1355.39,2718,288101,4.28E+07
2021-01-12,1357.78,-0.67,-0.05,1357.78,1364.86,1329.72,3609,399885,4.27E+07
2021-01-11,1358.45,-14.49,-1.06,1372.85,1392.69,1327.21,5183,582916,4.34E+07
2021-01-08,1372.94,39.41,2.96,1339.15,1375.38,1331.85,3733,476631,4.43E+07
2021-01-07,1333.53,-0.44,-0.03,1336.11,1351.86,1328.56,4020,331593,4.27E+07
2021-01-06,1333.97,-19.91,-1.47,1356.07,1363.55,1328.52,3031,366809,4.28E+07
2021-01-05,1353.88,10.75,0.8,1343.13,1356.12,1322.03,2481,288907,4.38E+07
2021-01-04,1343.13,4.41,0.33,1345.01,1347.87,1324.45,2236,304145,4.35E+07
2020-12-30,1338.72,1.27,0.09,1334.61,1344.81,1332.66,1978,271077,4.25E+07
2020-12-29,1337.45,1.13,0.08,1335.11,1343.57,1319.32,1378,238861,4.18E+07
2020-12-28,1336.32,19.18,1.46,1319.58,1336.32,1302.85,1851,226693,4.13E+07
2020-12-24,1317.14,18.32,1.41,1299.18,1322.05,1297.25,1390,180190,4.11E+07
2020-12-23,1298.82,25.62,2.01,1274.24,1307.84,1273.25,1446,223034,4.06E+07
2020-12-22,1273.2,-30.85,-2.37,1304.66,1304.66,1273.2,1518,176642,3.99E+07
2020-12-21,1304.05,-8.09,-0.62,1311.42,1311.42,1288.58,1424,151230,4.04E+07
2020-12-18,1312.14,-8.2,-0.62,1313.43,1330.68,1311.79,1603,176825,4.06E+07
2020-12-17,1320.34,0.86,0.07,1319.65,1326.33,1303.67,1667,165727,4.08E+07
2020-12-16,1319.48,30.16,2.34,1289.47,1326.11,1289.47,2345,202110,4.08E+07
2020-12-15,1289.32,-13.28,-1.02,1303.62,1313.91,1277.77,1523,175700,4.07E+07
2020-12-14,1302.6,17.98,1.4,1284.54,1322.01,1275.61,1531,221022,4.09E+07
2020-12-11,1284.62,8.07,0.63,1278.94,1291.26,1273.74,1221,169979,4.10E+07
2020-12-10,1276.55,12.02,0.95,1264.07,1283.4,1253.81,1648,247125,4.07E+07
2020-12-09,1264.53,-4.54,-0.36,1273.07,1280.33,1260.46,1342,207309,4.06E+07
2020-12-08,1269.07,3.87,0.31,1265.2,1281.06,1254.37,1641,198585,4.05E+07
2020-12-07,1265.2,6.11,0.49,1257.1,1266.22,1234.56,1998,232921,4.05E+07
2020-12-04,1259.09,-20.06,-1.57,1283.1,1295.32,1250.13,3733,375342,4.07E+07
2020-12-03,1279.15,75.73,6.29,1233.58,1292.7,1231.77,5911,671387,4.09E+07
2020-12-02,1203.42,3.6,0.3,1200.4,1205.65,1193.86,1999,225762,3.95E+07
2020-12-01,1199.82,21.1,1.79,1190.08,1206.18,1188.86,1676,259811,3.93E+07
2020-11-30,1178.72,-13.66,-1.15,1194.63,1195.44,1178.72,2740,283228,3.83E+07
2020-11-27,1192.38,1.15,0.1,1189.25,1203.34,1187.56,2339,211175,3.89E+07
2020-11-26,1191.23,15.29,1.3,1174.65,1191.29,1172.05,1721,153102,3.85E+07
2020-11-25,1175.94,-16.02,-1.34,1193.26,1195.69,1170.71,2853,258346,3.81E+07
2020-11-24,1191.96,-14.97,-1.24,1200.56,1203.1,1185.55,2136,208330,3.89E+07
2020-11-23,1206.93,3.15,0.26,1209.52,1218.29,1202.57,2115,223853,3.93E+07
2020-11-20,1203.78,9.63,0.81,1192.42,1208.3,1189.28,1494,164215,3.93E+07
2020-11-19,1194.15,7.16,0.6,1183.98,1200.25,1170.36,1392,183506,3.90E+07
2020-11-18,1186.99,22.42,1.93,1168.98,1194.89,1164.14,2019,193975,3.84E+07
2020-11-17,1164.57,-1.84,-0.16,1161,1164.57,1149.41,1665,188854,3.78E+07
2020-11-16,1166.41,-3.22,-0.28,1170.66,1176.26,1164.2,1499,174489,3.80E+07
2020-11-13,1169.63,5.63,0.48,1165.05,1172.17,1154.54,1460,151922,3.83E+07
2020-11-12,1164,0.9,0.08,1166.62,1175.88,1156.28,1790,219614,3.79E+07
2020-11-11,1163.1,4.04,0.35,1152.25,1166.48,1136.84,2125,242394,3.83E+07
2020-11-10,1159.06,-34.44,-2.89,1160.1,1168.08,1154.69,2136,264492,3.79E+07
2020-11-09,1193.5,16.48,1.4,1184.14,1199.84,1180.24,2402,198065,3.94E+07
2020-11-06,1177.02,-9.08,-0.77,1181.3,1187.19,1170.73,1528,174497,3.90E+07
2020-11-05,1186.1,12.49,1.06,1180.99,1197.01,1177.88,1836,207837,3.91E+07
2020-11-04,1173.61,27.06,2.36,1154.55,1181.3,1149.85,1533,258554,3.86E+07
2020-11-03,1146.55,7.78,0.68,1145.69,1154.92,1138.95,1300,115713,3.72E+07
2020-11-02,1138.77,21.02,1.88,1126.38,1149.01,1118.71,1561,139636,3.70E+07
2020-10-30,1117.75,-50.53,-4.33,1159.34,1160.47,1117.75,1519,172543,3.63E+07
2020-10-29,1168.28,3.44,0.3,1149.94,1171.72,1140.29,1668,173884,3.80E+07
2020-10-28,1164.84,24.21,2.12,1139.38,1165.66,1134.85,1600,158011,3.80E+07
2020-10-27,1140.63,1.21,0.11,1134.27,1154.72,1127.93,1567,164844,3.71E+07
2020-10-26,1139.42,-17.27,-1.49,1150.82,1155.9,1135.07,1452,135119,3.73E+07
2020-10-23,1156.69,-8.03,-0.69,1167.04,1167.46,1148.8,1058,136524,3.79E+07
2020-10-22,1164.72,-17.75,-1.5,1172.85,1174.39,1158.72,1494,183735,3.83E+07
2020-10-21,1182.47,-4.72,-0.4,1184.73,1192.67,1170.34,1427,192695,3.89E+07
2020-10-20,1187.19,19.87,1.7,1165.71,1187.19,1154.59,1496,231163,3.87E+07
2020-10-19,1167.32,-4.76,-0.41,1177.7,1187.06,1164.66,1664,202346,3.79E+07
2020-10-16,1172.08,-5.2,-0.44,1177.48,1183.48,1158.5,2011,280278,3.81E+07
2020-10-15,1177.28,-38.17,-3.14,1214.74,1215.17,1173.07,3404,395438,3.79E+07
2020-10-14,1215.45,-15.86,-1.29,1225.02,1230.19,1209.67,2034,211933,3.94E+07
2020-10-13,1231.31,1.03,0.08,1235.55,1238.28,1217.51,1841,229325,3.98E+07
2020-10-12,1230.28,-10.99,-0.89,1245.41,1247.19,1218.58,2110,275164,3.97E+07
2020-10-08,1241.27,-7.29,-0.58,1251.33,1251.33,1230.83,2132,334633,4.01E+07
2020-10-07,1248.56,1.37,0.11,1235.38,1248.88,1230.76,2038,295854,4.07E+07
2020-10-06,1247.19,2.79,0.22,1239.65,1252.07,1228.09,3108,317423,4.11E+07
2020-10-05,1244.4,-6.74,-0.54,1258.28,1258.88,1232.93,1696,218743,4.12E+07
2020-09-29,1251.14,14.4,1.16,1247.2,1251.99,1233.2,1467,200093,4.17E+07
2020-09-28,1236.74,21.67,1.78,1222.93,1240.38,1213.33,1740,214743,4.15E+07
2020-09-25,1215.07,-0.51,-0.04,1225.55,1228.17,1188.27,1788,217798,4.08E+07
2020-09-24,1215.58,-36.27,-2.9,1239.41,1249,1204.04,2505,293270,4.10E+07
2020-09-23,1251.85,-2.46,-0.2,1266.04,1266.79,1218.36,2474,316858,4.23E+07
2020-09-22,1254.31,-30.12,-2.35,1294.58,1295.67,1248.45,2276,272921,4.25E+07
2020-09-21,1284.43,-13.34,-1.03,1304.75,1308.99,1279.08,2026,233246,4.37E+07
2020-09-18,1297.77,8.2,0.64,1293.34,1305.38,1282.96,2004,272223,4.41E+07
2020-09-17,1289.57,-19.04,-1.45,1301.13,1305.3,1284.88,1792,220916,4.32E+07
2020-09-16,1308.61,-2.54,-0.19,1316.53,1327.76,1306.2,2267,230937,4.39E+07
2020-09-15,1311.15,6.74,0.52,1299.96,1316.69,1297.97,1859,232229,4.41E+07
2020-09-14,1304.41,-4.47,-0.34,1306.67,1306.7,1282.55,2015,250359,4.40E+07
2020-09-11,1308.88,-15.54,-1.17,1318.24,1327.39,1297.48,3138,299750,4.39E+07
2020-09-10,1324.42,25.86,1.99,1320.43,1326.72,1294.67,2727,470724,4.45E+07
2020-09-09,1298.56,-26,-1.96,1315.09,1316.97,1297.43,2274,315866,4.37E+07
2020-09-08,1324.56,-11.54,-0.86,1346.11,1359.7,1321.71,2778,326188,4.46E+07
2020-09-07,1336.1,-8.62,-0.64,1387.28,1400.41,1334.61,3933,482400,4.48E+07
2020-09-04,1344.72,39.27,3.01,,,,,,
2020-09-03,1305.45,39.49,3.12,,,,,,
2020-09-02,1265.96,43.09,3.52,,,,,,
2020-09-01,1222.87,-0.9,-0.07,,,,,,
2020-08-31,1223.77,19.62,1.63,,,,,,
2020-08-28,1204.15,0.48,0.04,,,,,,
2020-08-27,1203.67,17.28,1.46,,,,,,
2020-08-26,1186.39,-11.52,-0.96,,,,,,
2020-08-25,1197.91,-3.41,-0.28,,,,,,
2020-08-24,1201.32,24.64,2.09,,,,,,
2020-08-21,1176.68,13.23,1.14,,,,,,
2020-08-20,1163.45,-65.4,-5.32,,,,,,
2020-08-19,1228.85,26.7,2.22,,,,,,
2020-08-18,1202.15,-27.87,-2.27,,,,,,
2020-08-14,1230.02,-23.93,-1.91,,,,,,
2020-08-13,1253.95,31.93,2.61,,,,,,
2020-08-12,1222.02,2.62,0.21,,,,,,
2020-08-11,1219.4,-26.94,-2.16,,,,,,
2020-08-10,1246.34,-2.59,-0.21,,,,,,
2020-08-07,1248.93,25.43,2.08,,,,,,
2020-08-06,1223.5,5.5,0.45,,,,,,
2020-08-05,1218,23.54,1.97,,,,,,
2020-08-04,1194.46,24.3,2.08,,,,,,
2020-08-03,1170.16,17.19,1.49,,,,,,
2020-07-31,1152.97,-1.71,-0.15,,,,,,
2020-07-30,1154.68,-8.92,-0.77,,,,,,
2020-07-29,1163.6,14.96,1.3,,,,,,
2020-07-28,1148.64,11.78,1.04,,,,,,
2020-07-27,1136.86,0.94,0.08,,,,,,
2020-07-24,1135.92,-3.14,-0.28,,,,,,
2020-07-23,1139.06,-21.99,-1.89,,,,,,
2020-07-22,1161.05,-16.33,-1.39,,,,,,
2020-07-21,1177.38,-3.01,-0.26,,,,,,
2020-07-20,1180.39,-6.82,-0.57,,,,,,
2020-07-17,1187.21,5.42,0.46,,,,,,
2020-07-16,1181.79,-40,-3.27,,,,,,
2020-07-15,1221.79,-34.69,-2.76,,,,,,
2020-07-14,1256.48,-9.29,-0.73,,,,,,
2020-07-13,1265.77,19.62,1.57,,,,,,
2020-07-10,1246.15,0.28,0.02,,,,,,
2020-07-09,1245.87,9.83,0.8,,,,,,
2020-07-08,1236.04,-2.66,-0.21,,,,,,
2020-07-07,1238.7,12.94,1.06,,,,,,
2020-07-06,1225.76,60.01,5.15,,,,,,
2020-07-03,1165.75,-9.77,-0.83,,,,,,
2020-07-02,1175.52,69.41,6.28,,,,,,
2020-07-01,1106.11,-25.06,-2.22,,,,,,
2020-06-30,1131.17,45.55,4.2,,,,,,
2020-06-29,1085.62,-25.29,-2.28,,,,,,
2020-06-26,1110.91,3.84,0.35,,,,,,
2020-06-25,1107.07,-39.05,-3.41,,,,,,
2020-06-24,1146.12,10.77,0.95,,,,,,
2020-06-23,1135.35,53.32,4.93,,,,,,
2020-06-22,1082.03,6.66,0.62,,,,,,
2020-06-19,1075.37,8.29,0.78,,,,,,
2020-06-18,1067.08,-15,-1.39,,,,,,
2020-06-17,1082.08,-3.94,-0.36,,,,,,
2020-06-16,1086.02,65.2,6.39,,,,,,
2020-06-15,1020.82,-40.12,-3.78,,,,,,
2020-06-12,1060.94,-10.05,-0.94,,,,,,
2020-06-11,1070.99,10.6,1,,,,,,
2020-06-10,1060.39,8.36,0.79,,,,,,
2020-06-09,1052.03,4.09,0.39,,,,,,
2020-06-08,1047.94,-2.31,-0.22,,,,,,
2020-06-05,1050.25,8.06,0.77,,,,,,
2020-06-04,1042.19,-3.31,-0.32,,,,,,
2020-06-03,1045.5,-2.98,-0.28,,,,,,
2020-06-02,1048.48,-2.81,-0.27,,,,,,
2020-06-01,1051.29,22.1,2.15,,,,,,
2020-05-29,1029.19,-2.27,-0.22,,,,,,
2020-05-28,1031.46,-27,-2.55,,,,,,
2020-05-27,1058.46,-11.18,-1.05,,,,,,
2020-05-26,1069.64,5.96,0.56,,,,,,
2020-05-25,1063.68,21.52,2.06,,,,,,
2020-05-22,1042.16,-2.54,-0.24,,,,,,
2020-05-21,1044.7,12.48,1.21,,,,,,
2020-05-20,1032.22,20.72,2.05,,,,,,
2020-05-19,1011.5,0.51,0.05,,,,,,
2020-05-18,1010.99,-15.5,-1.51,,,,,,
2020-05-15,1026.49,-7.79,-0.75,,,,,,
2020-05-14,1034.28,-9.67,-0.93,,,,,,
2020-05-13,1043.95,-20.46,-1.92,,,,,,
2020-05-12,1064.41,45.92,4.51,,,,,,
2020-05-11,1018.49,21.61,2.17,,,,,,
2020-05-08,996.88,29.22,3.02,,,,,,
2020-05-07,967.66,15.29,1.61,,,,,,
2020-05-06,952.37,29.06,3.15,,,,,,
2020-05-04,923.31,-17.35,-1.84,,,,,,
2020-04-29,940.66,-8.37,-0.88,,,,,,
2020-04-28,949.03,11.82,1.26,,,,,,
2020-04-27,937.21,1.4,0.15,,,,,,
2020-04-24,935.81,-14.18,-1.49,,,,,,
2020-04-23,949.99,7.1,0.75,,,,,,
2020-04-22,942.89,18.34,1.98,,,,,,
2020-04-21,924.55,-10.38,-1.11,,,,,,
2020-04-20,934.93,-18.12,-1.9,,,,,,
2020-04-17,953.05,16.42,1.75,,,,,,
2020-04-16,936.63,13.44,1.46,,,,,,
2020-04-14,923.19,17.21,1.9,,,,,,
2020-04-13,905.98,-14.39,-1.56,,,,,,
2020-04-10,920.37,-6.63,-0.72,,,,,,
2020-04-09,927,-1.93,-0.21,,,,,,
2020-04-08,928.93,-11.5,-1.22,,,,,,
2020-04-07,940.43,0.74,0.08,,,,,,
2020-04-06,939.69,27,2.96,,,,,,
2020-04-03,912.69,-4.7,-0.51,,,,,,
2020-04-02,917.39,50.02,5.77,,,,,,
2020-04-01,867.37,-11.27,-1.28,,,,,,
2020-03-31,878.64,21.5,2.51,,,,,,
2020-03-30,857.14,9.66,1.14,,,,,,
2020-03-27,847.48,8.65,1.03,,,,,,
2020-03-26,838.83,-20,-2.33,,,,,,
2020-03-25,858.83,13.45,1.59,,,,,,
2020-03-24,845.38,61.33,7.82,,,,,,
2020-03-23,784.05,-29.79,-3.66,,,,,,
2020-03-20,813.84,44.65,5.8,,,,,,
2020-03-19,769.19,-36.67,-4.55,,,,,,
2020-03-18,805.86,-32.49,-3.88,,,,,,
2020-03-17,838.35,19.38,2.37,,,,,,
2020-03-16,818.97,-24.49,-2.9,,,,,,
2020-03-13,843.46,5.21,0.62,,,,,,
2020-03-12,838.25,-34.95,-4,,,,,,
2020-03-11,873.2,-27.23,-3.02,,,,,,
2020-03-10,900.43,15.68,1.77,,,,,,
2020-03-09,884.75,-40.69,-4.4,,,,,,
2020-03-06,925.44,-15.23,-1.62,,,,,,
2020-03-05,940.67,5.47,0.58,,,,,,
2020-03-04,935.2,39.76,4.44,,,,,,
2020-03-03,895.44,2.98,0.33,,,,,,
2020-03-02,892.46,9.75,1.1,,,,,,
2020-02-28,882.71,-18.43,-2.05,,,,,,
2020-02-27,901.14,-17.17,-1.87,,,,,,
2020-02-26,918.31,-0.94,-0.1,,,,,,
2020-02-25,919.25,15.06,1.67,,,,,,
2020-02-24,904.19,-14.54,-1.58,,,,,,
2020-02-21,918.73,-8.07,-0.87,,,,,,
2020-02-20,926.8,-12.62,-1.34,,,,,,
2020-02-19,939.42,21.36,2.33,,,,,,
2020-02-18,918.06,-4.85,-0.53,,,,,,
2020-02-17,922.91,-4.84,-0.52,,,,,,
2020-02-14,927.75,5.6,0.61,,,,,,
2020-02-13,922.15,-11.41,-1.22,,,,,,
2020-02-12,933.56,-0.68,-0.07,,,,,,
2020-02-11,934.24,4.23,0.45,,,,,,
2020-02-10,930.01,-8.05,-0.86,,,,,,
2020-02-07,938.06,-2.4,-0.26,,,,,,
2020-02-06,940.46,25.49,2.79,,,,,,
2020-02-05,914.97,-7.85,-0.85,,,,,,
2020-02-04,922.82,16.68,1.84,,,,,,
2020-02-03,906.14,5.37,0.6,,,,,,
2020-01-31,900.77,-12.78,-1.4,,,,,,
2020-01-30,913.55,-8.98,-0.97,,,,,,
2020-01-29,922.53,3.78,0.41,,,,,,
2020-01-28,918.75,-29.53,-3.11,,,,,,
2020-01-23,948.28,19.51,2.1,,,,,,
2020-01-22,928.77,10.3,1.12,,,,,,
2020-01-21,918.47,-5.19,-0.56,,,,,,
2020-01-20,923.66,-19.25,-2.04,,,,,,
2020-01-17,942.91,-4.22,-0.45,,,,,,
2020-01-16,947.13,-0.48,-0.05,,,,,,
2020-01-15,947.61,0.12,0.01,,,,,,
2020-01-14,947.49,4.89,0.52,,,,,,
2020-01-13,942.6,33.51,3.69,,,,,,
2020-01-10,909.09,15.2,1.7,,,,,,
2020-01-09,893.89,17.65,2.01,,,,,,
2020-01-08,876.24,-2.21,-0.25,,,,,,
2020-01-07,878.45,12.73,1.47,,,,,,
2020-01-06,865.72,-13.27,-1.51,,,,,,
2020-01-03,878.99,14.42,1.67,,,,,,
2020-01-02,864.57,-11.86,-1.35,,,,,,
2019-12-30,876.43,4.39,0.5,,,,,,
2019-12-27,872.04,0,0,,,,,,
2019-12-26,872.04,7.71,0.89,,,,,,
2019-12-24,864.33,-7.05,-0.81,,,,,,
2019-12-23,871.38,7.84,0.91,,,,,,
2019-12-20,863.54,0.76,0.09,,,,,,
